what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1365178164210
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1365178164210
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1365178164210
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1365178164210
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1365178164211
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1365178164211
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1365178164211
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1365178164212
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1365178164212
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1365178164212
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1365178164212
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1365178164212
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1365178164212
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1365178164212
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1365178164212
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1365178164212
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1365178164212
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1365178164212
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1365178164213
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1365178164213
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1365178164213
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1365178164213
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1365178164213
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1365178164213
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1365178164213
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1365178164213
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1365178164213
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1365178164213
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1365178164214
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1365178164214
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1365178164214
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1365178164214
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1365178164214
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1365178164215
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1365178164215
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1365178164215
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1365178164215
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1365178164215
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1365178164215
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1365178164215
os,sysinfo,,,"macosx",1365178164219
arch,sysinfo,,,"x86_64",1365178164219
ws,sysinfo,,,"cocoa",1365178164219
locale,sysinfo,,,"pt_BR",1365178164219
processors,sysinfo,,,"2",1365178164219
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1365178164219
java.runtime.version,sysinfo,,,"1.6.0_43-b01-447-11M4203",1365178164219
java.specification.name,sysinfo,,,"Java Platform API Specification",1365178164219
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1365178164219
java.specification.version,sysinfo,,,"1.6",1365178164219
java.vendor,sysinfo,,,"Apple Inc.",1365178164219
java.version,sysinfo,,,"1.6.0_43",1365178164219
java.vm.info,sysinfo,,,"mixed mode",1365178164219
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1365178164219
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1365178164219
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1365178164219
java.vm.specification.version,sysinfo,,,"1.0",1365178164219
java.vm.vendor,sysinfo,,,"Apple Inc.",1365178164219
java.vm.version,sysinfo,,,"20.14-b01-447",1365178164219
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365178165082
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1365178165084
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1365178165235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178166180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178168735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178170583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178192689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1365178192722
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1365178194298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178198831
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1365178212731
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1365178212731
started,bundle,PML.editor,1.0.0.qualifier,"PML.editor",1365178212733
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1365178212789
started,bundle,PML,1.0.0.qualifier,"PML",1365178212789
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1365178212906
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1365178212950
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1365178212955
started,bundle,PML.edit,1.0.0.qualifier,"PML.edit",1365178213125
opened,editor,PML.editor,1.0.0.qualifier,"br.ufrn.lasic.pml.presentation.PMLEditorID",1365178249735
activated,editor,PML.editor,1.0.0.qualifier,"br.ufrn.lasic.pml.presentation.PMLEditorID",1365178249799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178249999
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1365178250196
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1365178255476
activated,editor,PML.editor,1.0.0.qualifier,"br.ufrn.lasic.pml.presentation.PMLEditorID",1365178261458
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1365178268435
activated,editor,PML.editor,1.0.0.qualifier,"br.ufrn.lasic.pml.presentation.PMLEditorID",1365178271753
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1365178276463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178306231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178307995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178312461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178313862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178317082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178318973
activated,editor,PML.editor,1.0.0.qualifier,"br.ufrn.lasic.pml.presentation.PMLEditorID",1365178320779
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1365178333102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178349462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178350798
activated,editor,PML.editor,1.0.0.qualifier,"br.ufrn.lasic.pml.presentation.PMLEditorID",1365178352116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1365178359004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178365639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178377554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178386277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178388584
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1365178391322
activated,editor,PML.editor,1.0.0.qualifier,"br.ufrn.lasic.pml.presentation.PMLEditorID",1365178433529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178437163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178438846
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1365178444006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178449023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178451965
activated,editor,PML.editor,1.0.0.qualifier,"br.ufrn.lasic.pml.presentation.PMLEditorID",1365178453016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178454428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178454714
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365178454731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178457968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178460428
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1365178466018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178467507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178469843
activated,editor,PML.editor,1.0.0.qualifier,"br.ufrn.lasic.pml.presentation.PMLEditorID",1365178469859
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1365178472884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178479287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178480198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178485323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178486004
activated,editor,PML.editor,1.0.0.qualifier,"br.ufrn.lasic.pml.presentation.PMLEditorID",1365178486774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178490824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178491960
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365178560630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178565976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178568288
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365178568613
stopped,bundle,org.eclipse.acceleo.compatibility.ui,3.2.1.v20120511-0335,"org.eclipse.acceleo.compatibility.ui",1365178569643
stopped,bundle,org.eclipse.acceleo.compatibility,3.2.1.v20120511-0335,"org.eclipse.acceleo.compatibility",1365178569644
stopped,bundle,org.eclipse.acceleo.ide.ui,3.2.1.v20120511-0335,"org.eclipse.acceleo.ide.ui",1365178569644
stopped,bundle,org.eclipse.acceleo.traceability,3.2.1.v20120511-0335,"org.eclipse.acceleo.traceability",1365178569644
stopped,bundle,org.eclipse.emf.eef.codegen.ecore,1.0.2.v20120216-1513,"org.eclipse.emf.eef.codegen.ecore",1365178569644
stopped,bundle,org.eclipse.emf.eef.codegen,1.0.2.v20120216-1513,"org.eclipse.emf.eef.codegen",1365178569644
stopped,bundle,GeneratorPML.ui,1.0.0.qualifier,"GeneratorPML.ui",1365178569645
stopped,bundle,GeneratorPML,1.0.0.qualifier,"GeneratorPML",1365178569772
stopped,bundle,PMLGen,1.0.0.qualifier,"PMLGen",1365178569836
stopped,bundle,generator,1.0.0.qualifier,"generator",1365178569865
stopped,bundle,org.eclipse.acceleo.engine,3.2.1.v20120511-0335,"org.eclipse.acceleo.engine",1365178569865
stopped,bundle,org.eclipse.acceleo.examples,3.2.1.v20120511-0335,"org.eclipse.acceleo.examples",1365178569865
stopped,bundle,org.eclipse.acceleo.model.edit,3.2.1.v20120511-0335,"org.eclipse.acceleo.model.edit",1365178569866
stopped,bundle,org.eclipse.acceleo.parser,3.2.1.v20120511-0335,"org.eclipse.acceleo.parser",1365178569866
stopped,bundle,org.eclipse.acceleo.model,3.2.1.v20120511-0335,"org.eclipse.acceleo.model",1365178569866
stopped,bundle,org.eclipse.acceleo.traceability.model,3.2.1.v20120511-0335,"org.eclipse.acceleo.traceability.model",1365178569866
stopped,bundle,org.eclipse.acceleo.common,3.2.1.v20120511-0335,"org.eclipse.acceleo.common",1365178569866
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1365178569866
stopped,bundle,org.eclipse.mylyn.pde.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.pde.ui",1365178569866
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1365178569866
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20111213-1754,"org.eclipse.pde.ds.ui",1365178569866
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110928-1516,"org.eclipse.pde.runtime",1365178569866
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1365178569866
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110928-1516,"org.eclipse.pde.ui.templates",1365178569866
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1365178569866
stopped,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1365178569867
stopped,bundle,org.eclipse.ant.launching,1.0.101.v20120110-1739,"org.eclipse.ant.launching",1365178569867
stopped,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1365178569867
stopped,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1365178569867
stopped,bundle,org.eclipse.emf.compare.ui,1.2.2.v20120214-0915,"org.eclipse.emf.compare.ui",1365178569867
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1365178569867
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1365178569867
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1365178569867
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1365178569867
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20110305-1450,"org.eclipse.jdt.apt.ui",1365178569867
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1365178569867
stopped,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1365178569867
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1365178569867
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1365178569867
stopped,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1365178569867
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1365178569867
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1365178569868
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1365178569868
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1365178569868
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1365178569868
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1365178569868
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1365178569868
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1365178569868
stopped,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1365178569868
stopped,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1365178569868
stopped,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1365178569888
stopped,bundle,org.eclipse.emf.cdo.ui.ide,4.0.0.v20110607-1031,"org.eclipse.emf.cdo.ui.ide",1365178569889
stopped,bundle,org.eclipse.emf.ecoretools,1.0.0.v20110608-1236,"org.eclipse.emf.ecoretools",1365178569889
stopped,bundle,org.eclipse.emf.ecoretools.diagram,1.0.0.v20110601-1615,"org.eclipse.emf.ecoretools.diagram",1365178569889
stopped,bundle,org.eclipse.mylyn.commons.team,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.team",1365178569889
stopped,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1365178569889
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1365178569889
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1365178569889
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1365178569889
stopped,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1365178569889
stopped,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1365178569889
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1365178569889
stopped,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1365178569890
stopped,bundle,org.eclipse.mylyn.help.ui,3.6.1.v20110830-0100,"org.eclipse.mylyn.help.ui",1365178569890
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.6.1.v20110825-0100,"org.eclipse.mylyn.tasks.bugs",1365178569890
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1365178569890
stopped,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1365178569891
stopped,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1365178569891
stopped,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1365178569891
stopped,bundle,org.eclipse.acceleo.ui.interpreter,3.2.1.v20120511-0335,"org.eclipse.acceleo.ui.interpreter",1365178569891
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1365178569891
stopped,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1365178569891
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.providers.ide,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.diagram.ui.providers.ide",1365178569891
stopped,bundle,org.eclipse.gmf.runtime.common.ui.action.ide,1.5.0.v20101221-2230,"org.eclipse.gmf.runtime.common.ui.action.ide",1365178569892
stopped,bundle,org.eclipse.emf.ecoretools.diagram.ui.outline,1.0.0.v20110601-1615,"org.eclipse.emf.ecoretools.diagram.ui.outline",1365178569893
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.geoshapes,1.4.1.v20101119-2230,"org.eclipse.gmf.runtime.diagram.ui.geoshapes",1365178569894
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.render,1.4.1.v20101119-2230,"org.eclipse.gmf.runtime.diagram.ui.render",1365178569894
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.printing.render,1.4.1.v20101119-2230,"org.eclipse.gmf.runtime.diagram.ui.printing.render",1365178569895
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.printing,1.4.1.v20101119-2230,"org.eclipse.gmf.runtime.diagram.ui.printing",1365178569895
